id,sales
10600,71.0
10601,74.0
10602,71.0
10603,74.0
10604,78.0
10605,79.0
10606,87.0
10607,69.0
10608,74.0
10609,71.0
10610,74.0
10611,78.0
10612,79.0
10613,90.0
10614,70.0
10615,74.0
10616,70.0
10617,74.0
10618,77.0
10619,75.0
10620,57.0
10621,63.0
10622,60.0
10623,66.0
10624,71.0
10625,70.0
10626,76.0
10627,54.0
10628,61.0
10629,60.0
10630,67.0
10631,68.0
10632,70.0
10633,75.0
10634,55.0
10635,60.0
10636,60.0
10637,67.0
10638,67.0
10639,70.0
10640,75.0
10641,54.0
10642,59.0
10643,58.0
10644,68.0
10645,65.0
10646,71.0
10647,77.0
10648,55.0
10649,59.0
10650,58.0
10651,103.0
10652,102.0
10653,103.0
10654,109.0
10655,75.0
10656,90.0
10657,91.0
10658,98.0
10659,98.0
10660,98.0
10661,105.0
10662,75.0
10663,88.0
10664,91.0
10665,98.0
10666,97.0
10667,99.0
10668,104.0
10669,79.0
10670,89.0
10671,90.0
10672,98.0
10673,93.0
10674,100.0
10675,104.0
10676,76.0
10677,89.0
10678,90.0
10679,62.0
10680,61.0
10681,63.0
10682,75.0
10683,51.0
10684,55.0
10685,51.0
10686,65.0
10687,65.0
10688,69.0
10689,74.0
10690,53.0
10691,57.0
10692,52.0
10693,66.0
10694,66.0
10695,65.0
10696,76.0
10697,51.0
10698,56.0
10699,52.0
10700,67.0
10701,65.0
10702,65.0
10703,79.0
10704,49.0
10705,56.0
10706,53.0
10707,68.0
10708,66.0
10709,65.0
10710,61.0
10711,63.0
10712,62.0
10713,73.0
10714,76.0
10715,75.0
10716,82.0
10717,56.0
10718,61.0
10719,62.0
10720,73.0
10721,74.0
10722,76.0
10723,82.0
10724,57.0
10725,60.0
10726,63.0
10727,74.0
10728,72.0
10729,77.0
10730,81.0
10731,56.0
10732,59.0
10733,63.0
10734,74.0
10735,71.0
10736,77.0
10737,83.0
10738,59.0
10739,61.0
10740,63.0
10741,102.0
10742,107.0
10743,110.0
10744,119.0
10745,82.0
10746,92.0
10747,92.0
10748,100.0
10749,101.0
10750,106.0
10751,119.0
10752,82.0
10753,90.0
10754,91.0
10755,100.0
10756,100.0
10757,109.0
10758,116.0
10759,83.0
10760,92.0
10761,90.0
10762,100.0
10763,99.0
10764,110.0
10765,118.0
10766,82.0
10767,92.0
10768,90.0
10769,67.0
10770,68.0
10771,68.0
10772,78.0
10773,66.0
10774,67.0
10775,60.0
10776,70.0
10777,70.0
10778,74.0
10779,81.0
10780,67.0
10781,65.0
10782,61.0
10783,72.0
10784,70.0
10785,72.0
10786,80.0
10787,64.0
10788,64.0
10789,61.0
10790,72.0
10791,70.0
10792,72.0
10793,83.0
10794,63.0
10795,63.0
10796,62.0
10797,72.0
10798,69.0
10799,69.0
10800,59.0
10801,63.0
10802,61.0
10803,71.0
10804,72.0
10805,75.0
10806,78.0
10807,55.0
10808,61.0
10809,61.0
10810,71.0
10811,72.0
10812,73.0
10813,79.0
10814,57.0
10815,60.0
10816,62.0
10817,73.0
10818,72.0
10819,74.0
10820,77.0
10821,56.0
10822,60.0
10823,61.0
10824,73.0
10825,70.0
10826,75.0
10827,79.0
10828,57.0
10829,60.0
10830,60.0
10831,102.0
10832,106.0
10833,107.0
10834,117.0
10835,79.0
10836,90.0
10837,93.0
10838,99.0
10839,100.0
10840,104.0
10841,109.0
10842,78.0
10843,89.0
10844,93.0
10845,99.0
10846,99.0
10847,105.0
10848,108.0
10849,82.0
10850,91.0
10851,92.0
10852,100.0
10853,99.0
10854,104.0
10855,109.0
10856,81.0
10857,92.0
10858,90.0
10859,64.0
10860,67.0
10861,67.0
10862,77.0
10863,61.0
10864,65.0
10865,60.0
10866,68.0
10867,70.0
10868,73.0
10869,79.0
10870,61.0
10871,65.0
10872,60.0
10873,70.0
10874,70.0
10875,71.0
10876,79.0
10877,61.0
10878,64.0
10879,60.0
10880,71.0
10881,71.0
10882,71.0
10883,80.0
10884,58.0
10885,64.0
10886,59.0
10887,71.0
10888,71.0
10889,66.0
10890,85.0
10891,98.0
10892,94.0
10893,105.0
10894,109.0
10895,113.0
10896,118.0
10897,77.0
10898,91.0
10899,93.0
10900,106.0
10901,105.0
10902,111.0
10903,118.0
10904,79.0
10905,90.0
10906,93.0
10907,105.0
10908,106.0
10909,111.0
10910,117.0
10911,76.0
10912,88.0
10913,91.0
10914,105.0
10915,105.0
10916,115.0
10917,119.0
10918,75.0
10919,89.0
10920,90.0
10921,144.0
10922,145.0
10923,148.0
10924,160.0
10925,109.0
10926,130.0
10927,127.0
10928,138.0
10929,139.0
10930,142.0
10931,155.0
10932,108.0
10933,125.0
10934,126.0
10935,136.0
10936,134.0
10937,145.0
10938,153.0
10939,109.0
10940,127.0
10941,125.0
10942,137.0
10943,137.0
10944,145.0
10945,153.0
10946,109.0
10947,127.0
10948,124.0
10949,85.0
10950,84.0
10951,86.0
10952,95.0
10953,91.0
10954,96.0
10955,80.0
10956,85.0
10957,83.0
10958,92.0
10959,97.0
10960,88.0
10961,90.0
10962,80.0
10963,85.0
10964,85.0
10965,90.0
10966,97.0
10967,86.0
10968,90.0
10969,81.0
10970,88.0
10971,85.0
10972,85.0
10973,100.0
10974,81.0
10975,86.0
10976,81.0
10977,85.0
10978,81.0
10979,86.0
10980,69.0
10981,85.0
10982,82.0
10983,88.0
10984,90.0
10985,94.0
10986,103.0
10987,64.0
10988,80.0
10989,79.0
10990,87.0
10991,88.0
10992,94.0
10993,102.0
10994,66.0
10995,79.0
10996,79.0
10997,87.0
10998,89.0
10999,94.0
11000,101.0
11001,66.0
11002,79.0
11003,79.0
11004,87.0
11005,87.0
11006,96.0
11007,100.0
11008,65.0
11009,78.0
11010,78.0
11011,131.0
11012,134.0
11013,137.0
11014,146.0
11015,95.0
11016,115.0
11017,115.0
11018,126.0
11019,124.0
11020,129.0
11021,137.0
11022,95.0
11023,113.0
11024,117.0
11025,125.0
11026,123.0
11027,134.0
11028,135.0
11029,98.0
11030,115.0
11031,116.0
11032,127.0
11033,122.0
11034,133.0
11035,138.0
11036,95.0
11037,116.0
11038,112.0
11039,78.0
11040,84.0
11041,85.0
11042,95.0
11043,75.0
11044,88.0
11045,76.0
11046,77.0
11047,84.0
11048,90.0
11049,96.0
11050,78.0
11051,79.0
11052,75.0
11053,79.0
11054,84.0
11055,91.0
11056,97.0
11057,78.0
11058,79.0
11059,76.0
11060,81.0
11061,85.0
11062,91.0
11063,98.0
11064,77.0
11065,78.0
11066,76.0
11067,82.0
11068,86.0
11069,89.0
11070,65.0
11071,77.0
11072,72.0
11073,78.0
11074,81.0
11075,82.0
11076,89.0
11077,61.0
11078,75.0
11079,73.0
11080,78.0
11081,80.0
11082,84.0
11083,89.0
11084,62.0
11085,75.0
11086,75.0
11087,79.0
11088,78.0
11089,84.0
11090,88.0
11091,63.0
11092,73.0
11093,73.0
11094,80.0
11095,76.0
11096,85.0
11097,89.0
11098,63.0
11099,74.0
11100,71.0
11101,119.0
11102,119.0
11103,122.0
11104,130.0
11105,89.0
11106,100.0
11107,100.0
11108,114.0
11109,115.0
11110,117.0
11111,124.0
11112,89.0
11113,99.0
11114,101.0
11115,113.0
11116,114.0
11117,118.0
11118,123.0
11119,89.0
11120,100.0
11121,99.0
11122,113.0
11123,113.0
11124,118.0
11125,124.0
11126,89.0
11127,101.0
11128,99.0
11129,72.0
11130,80.0
11131,77.0
11132,90.0
11133,69.0
11134,76.0
11135,71.0
11136,75.0
11137,77.0
11138,84.0
11139,93.0
11140,70.0
11141,74.0
11142,73.0
11143,80.0
11144,79.0
11145,83.0
11146,93.0
11147,73.0
11148,75.0
11149,72.0
11150,81.0
11151,79.0
11152,83.0
11153,98.0
11154,71.0
11155,74.0
11156,72.0
11157,82.0
11158,79.0
11159,81.0
11160,46.0
11161,56.0
11162,54.0
11163,60.0
11164,63.0
11165,65.0
11166,67.0
11167,46.0
11168,54.0
11169,53.0
11170,61.0
11171,62.0
11172,65.0
11173,67.0
11174,46.0
11175,53.0
11176,54.0
11177,62.0
11178,62.0
11179,65.0
11180,67.0
11181,46.0
11182,53.0
11183,53.0
11184,62.0
11185,62.0
11186,65.0
11187,68.0
11188,47.0
11189,53.0
11190,52.0
11191,89.0
11192,92.0
11193,94.0
11194,97.0
11195,67.0
11196,77.0
11197,76.0
11198,86.0
11199,87.0
11200,90.0
11201,93.0
11202,67.0
11203,75.0
11204,76.0
11205,87.0
11206,87.0
11207,90.0
11208,92.0
11209,68.0
11210,76.0
11211,75.0
11212,87.0
11213,87.0
11214,90.0
11215,94.0
11216,67.0
11217,77.0
11218,74.0
11219,47.0
11220,48.0
11221,55.0
11222,66.0
11223,51.0
11224,56.0
11225,52.0
11226,50.0
11227,51.0
11228,57.0
11229,66.0
11230,50.0
11231,55.0
11232,50.0
11233,51.0
11234,51.0
11235,56.0
11236,66.0
11237,51.0
11238,54.0
11239,50.0
11240,51.0
11241,51.0
11242,57.0
11243,68.0
11244,50.0
11245,54.0
11246,49.0
11247,55.0
11248,51.0
11249,55.0
11250,47.0
11251,54.0
11252,53.0
11253,63.0
11254,62.0
11255,63.0
11256,69.0
11257,46.0
11258,53.0
11259,54.0
11260,62.0
11261,61.0
11262,63.0
11263,70.0
11264,46.0
11265,52.0
11266,55.0
11267,62.0
11268,60.0
11269,65.0
11270,69.0
11271,45.0
11272,52.0
11273,55.0
11274,62.0
11275,59.0
11276,66.0
11277,70.0
11278,46.0
11279,53.0
11280,55.0
11281,89.0
11282,91.0
11283,93.0
11284,99.0
11285,65.0
11286,75.0
11287,74.0
11288,88.0
11289,87.0
11290,90.0
11291,97.0
11292,66.0
11293,73.0
11294,74.0
11295,86.0
11296,87.0
11297,91.0
11298,95.0
11299,66.0
11300,75.0
11301,74.0
11302,87.0
11303,87.0
11304,93.0
11305,96.0
11306,66.0
11307,75.0
11308,74.0
11309,47.0
11310,48.0
11311,52.0
11312,64.0
11313,53.0
11314,51.0
11315,51.0
11316,51.0
11317,51.0
11318,54.0
11319,66.0
11320,52.0
11321,51.0
11322,50.0
11323,51.0
11324,51.0
11325,54.0
11326,68.0
11327,50.0
11328,52.0
11329,50.0
11330,51.0
11331,51.0
11332,54.0
11333,70.0
11334,47.0
11335,51.0
11336,49.0
11337,51.0
11338,50.0
11339,54.0
11340,43.0
11341,48.0
11342,48.0
11343,52.0
11344,52.0
11345,55.0
11346,59.0
11347,42.0
11348,47.0
11349,47.0
11350,52.0
11351,51.0
11352,55.0
11353,60.0
11354,43.0
11355,47.0
11356,48.0
11357,52.0
11358,51.0
11359,55.0
11360,59.0
11361,42.0
11362,47.0
11363,47.0
11364,52.0
11365,51.0
11366,56.0
11367,60.0
11368,43.0
11369,47.0
11370,46.0
11371,77.0
11372,77.0
11373,78.0
11374,84.0
11375,54.0
11376,64.0
11377,64.0
11378,73.0
11379,72.0
11380,78.0
11381,81.0
11382,53.0
11383,62.0
11384,64.0
11385,73.0
11386,70.0
11387,78.0
11388,79.0
11389,53.0
11390,63.0
11391,63.0
11392,73.0
11393,70.0
11394,79.0
11395,83.0
11396,53.0
11397,63.0
11398,62.0
11399,45.0
11400,46.0
11401,49.0
11402,59.0
11403,45.0
11404,51.0
11405,48.0
11406,49.0
11407,50.0
11408,53.0
11409,58.0
11410,47.0
11411,51.0
11412,48.0
11413,51.0
11414,49.0
11415,52.0
11416,58.0
11417,47.0
11418,52.0
11419,46.0
11420,51.0
11421,49.0
11422,51.0
11423,61.0
11424,45.0
11425,52.0
11426,46.0
11427,52.0
11428,49.0
11429,51.0
11430,75.0
11431,96.0
11432,92.0
11433,98.0
11434,104.0
11435,105.0
11436,113.0
11437,70.0
11438,91.0
11439,91.0
11440,98.0
11441,100.0
11442,101.0
11443,113.0
11444,72.0
11445,90.0
11446,90.0
11447,98.0
11448,101.0
11449,101.0
11450,111.0
11451,71.0
11452,88.0
11453,88.0
11454,99.0
11455,98.0
11456,104.0
11457,109.0
11458,72.0
11459,89.0
11460,88.0
11461,143.0
11462,145.0
11463,150.0
11464,157.0
11465,106.0
11466,125.0
11467,128.0
11468,140.0
11469,141.0
11470,143.0
11471,152.0
11472,103.0
11473,122.0
11474,128.0
11475,138.0
11476,137.0
11477,144.0
11478,151.0
11479,104.0
11480,126.0
11481,126.0
11482,138.0
11483,136.0
11484,143.0
11485,151.0
11486,103.0
11487,127.0
11488,126.0
11489,83.0
11490,87.0
11491,86.0
11492,95.0
11493,87.0
11494,84.0
11495,72.0
11496,85.0
11497,87.0
11498,93.0
11499,95.0
11500,85.0
11501,78.0
11502,72.0
11503,85.0
11504,85.0
11505,91.0
11506,92.0
11507,83.0
11508,78.0
11509,74.0
11510,86.0
11511,86.0
11512,90.0
11513,96.0
11514,77.0
11515,77.0
11516,73.0
11517,88.0
11518,85.0
11519,85.0
11520,67.0
11521,77.0
11522,74.0
11523,79.0
11524,81.0
11525,81.0
11526,88.0
11527,62.0
11528,75.0
11529,75.0
11530,80.0
11531,78.0
11532,81.0
11533,89.0
11534,62.0
11535,73.0
11536,76.0
11537,82.0
11538,77.0
11539,82.0
11540,89.0
11541,63.0
11542,72.0
11543,75.0
11544,81.0
11545,76.0
11546,83.0
11547,89.0
11548,64.0
11549,72.0
11550,74.0
11551,118.0
11552,119.0
11553,122.0
11554,130.0
11555,87.0
11556,102.0
11557,100.0
11558,114.0
11559,115.0
11560,118.0
11561,126.0
11562,87.0
11563,100.0
11564,100.0
11565,113.0
11566,113.0
11567,118.0
11568,123.0
11569,88.0
11570,100.0
11571,100.0
11572,114.0
11573,111.0
11574,119.0
11575,125.0
11576,87.0
11577,100.0
11578,100.0
11579,72.0
11580,81.0
11581,82.0
11582,86.0
11583,75.0
11584,72.0
11585,69.0
11586,78.0
11587,82.0
11588,87.0
11589,88.0
11590,76.0
11591,73.0
11592,70.0
11593,81.0
11594,83.0
11595,86.0
11596,90.0
11597,73.0
11598,72.0
11599,70.0
11600,82.0
11601,83.0
11602,83.0
11603,94.0
11604,70.0
11605,72.0
11606,71.0
11607,83.0
11608,83.0
11609,79.0
11610,76.0
11611,90.0
11612,83.0
11613,85.0
11614,86.0
11615,90.0
11616,98.0
11617,69.0
11618,84.0
11619,84.0
11620,84.0
11621,83.0
11622,90.0
11623,97.0
11624,71.0
11625,82.0
11626,84.0
11627,85.0
11628,83.0
11629,90.0
11630,96.0
11631,70.0
11632,79.0
11633,80.0
11634,84.0
11635,83.0
11636,90.0
11637,97.0
11638,71.0
11639,80.0
11640,79.0
11641,132.0
11642,134.0
11643,136.0
11644,146.0
11645,96.0
11646,117.0
11647,122.0
11648,125.0
11649,125.0
11650,129.0
11651,138.0
11652,93.0
11653,113.0
11654,120.0
11655,124.0
11656,122.0
11657,129.0
11658,135.0
11659,97.0
11660,117.0
11661,120.0
11662,129.0
11663,123.0
11664,134.0
11665,135.0
11666,95.0
11667,119.0
11668,116.0
11669,77.0
11670,86.0
11671,87.0
11672,91.0
11673,72.0
11674,77.0
11675,70.0
11676,79.0
11677,85.0
11678,93.0
11679,94.0
11680,74.0
11681,75.0
11682,71.0
11683,81.0
11684,86.0
11685,90.0
11686,93.0
11687,74.0
11688,74.0
11689,72.0
11690,82.0
11691,86.0
11692,90.0
11693,98.0
11694,73.0
11695,73.0
11696,72.0
11697,83.0
11698,87.0
11699,88.0
11700,37.0
11701,43.0
11702,43.0
11703,47.0
11704,47.0
11705,49.0
11706,53.0
11707,37.0
11708,42.0
11709,43.0
11710,48.0
11711,46.0
11712,49.0
11713,53.0
11714,36.0
11715,42.0
11716,43.0
11717,48.0
11718,46.0
11719,49.0
11720,52.0
11721,36.0
11722,40.0
11723,43.0
11724,48.0
11725,46.0
11726,49.0
11727,54.0
11728,37.0
11729,42.0
11730,43.0
11731,72.0
11732,73.0
11733,73.0
11734,82.0
11735,52.0
11736,60.0
11737,61.0
11738,70.0
11739,69.0
11740,70.0
11741,80.0
11742,50.0
11743,59.0
11744,60.0
11745,69.0
11746,68.0
11747,75.0
11748,79.0
11749,51.0
11750,60.0
11751,59.0
11752,70.0
11753,68.0
11754,76.0
11755,80.0
11756,50.0
11757,60.0
11758,59.0
11759,43.0
11760,45.0
11761,49.0
11762,55.0
11763,47.0
11764,47.0
11765,41.0
11766,44.0
11767,46.0
11768,51.0
11769,56.0
11770,47.0
11771,43.0
11772,41.0
11773,46.0
11774,43.0
11775,51.0
11776,56.0
11777,46.0
11778,43.0
11779,42.0
11780,47.0
11781,44.0
11782,50.0
11783,58.0
11784,44.0
11785,43.0
11786,42.0
11787,47.0
11788,44.0
11789,50.0
11790,61.0
11791,65.0
11792,62.0
11793,71.0
11794,72.0
11795,73.0
11796,78.0
11797,57.0
11798,63.0
11799,63.0
11800,73.0
11801,72.0
11802,73.0
11803,78.0
11804,57.0
11805,61.0
11806,63.0
11807,73.0
11808,70.0
11809,73.0
11810,77.0
11811,58.0
11812,61.0
11813,62.0
11814,73.0
11815,69.0
11816,73.0
11817,79.0
11818,59.0
11819,61.0
11820,61.0
11821,102.0
11822,107.0
11823,108.0
11824,118.0
11825,79.0
11826,92.0
11827,93.0
11828,99.0
11829,100.0
11830,105.0
11831,112.0
11832,82.0
11833,91.0
11834,93.0
11835,99.0
11836,100.0
11837,105.0
11838,110.0
11839,83.0
11840,91.0
11841,92.0
11842,100.0
11843,99.0
11844,108.0
11845,111.0
11846,82.0
11847,92.0
11848,90.0
11849,63.0
11850,66.0
11851,64.0
11852,77.0
11853,61.0
11854,65.0
11855,61.0
11856,69.0
11857,66.0
11858,70.0
11859,79.0
11860,63.0
11861,64.0
11862,62.0
11863,70.0
11864,66.0
11865,71.0
11866,78.0
11867,62.0
11868,64.0
11869,60.0
11870,70.0
11871,67.0
11872,68.0
11873,80.0
11874,58.0
11875,63.0
11876,60.0
11877,69.0
11878,70.0
11879,65.0
11880,50.0
11881,60.0
11882,58.0
11883,62.0
11884,65.0
11885,65.0
11886,70.0
11887,47.0
11888,58.0
11889,56.0
11890,63.0
11891,63.0
11892,65.0
11893,70.0
11894,48.0
11895,57.0
11896,56.0
11897,63.0
11898,63.0
11899,65.0
11900,69.0
11901,49.0
11902,55.0
11903,55.0
11904,63.0
11905,63.0
11906,65.0
11907,70.0
11908,50.0
11909,56.0
11910,55.0
11911,93.0
11912,92.0
11913,94.0
11914,102.0
11915,70.0
11916,78.0
11917,78.0
11918,89.0
11919,88.0
11920,93.0
11921,99.0
11922,70.0
11923,78.0
11924,78.0
11925,88.0
11926,87.0
11927,93.0
11928,97.0
11929,70.0
11930,78.0
11931,78.0
11932,88.0
11933,87.0
11934,95.0
11935,99.0
11936,70.0
11937,78.0
11938,77.0
11939,48.0
11940,56.0
11941,60.0
11942,66.0
11943,53.0
11944,58.0
11945,52.0
11946,51.0
11947,59.0
11948,65.0
11949,69.0
11950,57.0
11951,57.0
11952,52.0
11953,54.0
11954,57.0
11955,64.0
11956,69.0
11957,55.0
11958,55.0
11959,49.0
11960,56.0
11961,61.0
11962,63.0
11963,73.0
11964,52.0
11965,54.0
11966,48.0
11967,58.0
11968,60.0
11969,59.0
11970,43.0
11971,52.0
11972,51.0
11973,56.0
11974,57.0
11975,58.0
11976,65.0
11977,42.0
11978,51.0
11979,51.0
11980,55.0
11981,55.0
11982,58.0
11983,66.0
11984,43.0
11985,50.0
11986,51.0
11987,55.0
11988,55.0
11989,58.0
11990,64.0
11991,43.0
11992,49.0
11993,50.0
11994,55.0
11995,55.0
11996,61.0
11997,65.0
11998,44.0
11999,50.0
12000,50.0
12001,83.0
12002,87.0
12003,88.0
12004,95.0
12005,60.0
12006,70.0
12007,72.0
12008,82.0
12009,82.0
12010,88.0
12011,91.0
12012,60.0
12013,70.0
12014,72.0
12015,81.0
12016,82.0
12017,88.0
12018,90.0
12019,62.0
12020,70.0
12021,71.0
12022,81.0
12023,81.0
12024,88.0
12025,90.0
12026,62.0
12027,72.0
12028,71.0
12029,49.0
12030,48.0
12031,52.0
12032,63.0
12033,50.0
12034,55.0
12035,52.0
12036,53.0
12037,51.0
12038,54.0
12039,63.0
12040,50.0
12041,54.0
12042,54.0
12043,53.0
12044,51.0
12045,55.0
12046,63.0
12047,50.0
12048,55.0
12049,52.0
12050,55.0
12051,52.0
12052,55.0
12053,67.0
12054,47.0
12055,55.0
12056,51.0
12057,56.0
12058,51.0
12059,54.0
12060,33.0
12061,37.0
12062,36.0
12063,40.0
12064,40.0
12065,41.0
12066,45.0
12067,32.0
12068,36.0
12069,36.0
12070,40.0
12071,39.0
12072,41.0
12073,45.0
12074,32.0
12075,36.0
12076,36.0
12077,41.0
12078,39.0
12079,41.0
12080,44.0
12081,32.0
12082,35.0
12083,36.0
12084,40.0
12085,39.0
12086,42.0
12087,45.0
12088,32.0
12089,36.0
12090,36.0
12091,58.0
12092,59.0
12093,61.0
12094,66.0
12095,41.0
12096,51.0
12097,51.0
12098,55.0
12099,57.0
12100,59.0
12101,63.0
12102,41.0
12103,50.0
12104,50.0
12105,55.0
12106,56.0
12107,60.0
12108,62.0
12109,41.0
12110,50.0
12111,49.0
12112,55.0
12113,54.0
12114,60.0
12115,61.0
12116,41.0
12117,50.0
12118,49.0
12119,35.0
12120,33.0
12121,40.0
12122,49.0
12123,38.0
12124,41.0
12125,37.0
12126,36.0
12127,34.0
12128,44.0
12129,50.0
12130,40.0
12131,40.0
12132,37.0
12133,36.0
12134,33.0
12135,43.0
12136,49.0
12137,39.0
12138,39.0
12139,35.0
12140,39.0
12141,35.0
12142,44.0
12143,51.0
12144,38.0
12145,39.0
12146,36.0
12147,40.0
12148,34.0
12149,44.0
12150,34.0
12151,38.0
12152,37.0
12153,40.0
12154,40.0
12155,41.0
12156,43.0
12157,33.0
12158,37.0
12159,36.0
12160,41.0
12161,40.0
12162,41.0
12163,44.0
12164,33.0
12165,37.0
12166,36.0
12167,41.0
12168,40.0
12169,41.0
12170,44.0
12171,33.0
12172,36.0
12173,36.0
12174,41.0
12175,39.0
12176,41.0
12177,44.0
12178,33.0
12179,37.0
12180,36.0
12181,58.0
12182,60.0
12183,58.0
12184,64.0
12185,39.0
12186,49.0
12187,49.0
12188,55.0
12189,57.0
12190,58.0
12191,61.0
12192,39.0
12193,48.0
12194,49.0
12195,54.0
12196,56.0
12197,57.0
12198,59.0
12199,40.0
12200,49.0
12201,49.0
12202,57.0
12203,56.0
12204,59.0
12205,61.0
12206,40.0
12207,49.0
12208,48.0
12209,40.0
12210,42.0
12211,41.0
12212,44.0
12213,37.0
12214,40.0
12215,37.0
12216,42.0
12217,42.0
12218,44.0
12219,48.0
12220,38.0
12221,39.0
12222,37.0
12223,43.0
12224,41.0
12225,44.0
12226,47.0
12227,38.0
12228,39.0
12229,38.0
12230,44.0
12231,39.0
12232,40.0
12233,49.0
12234,36.0
12235,39.0
12236,36.0
12237,44.0
12238,39.0
12239,38.0
12240,29.0
12241,34.0
12242,33.0
12243,36.0
12244,39.0
12245,40.0
12246,42.0
12247,28.0
12248,34.0
12249,32.0
12250,36.0
12251,38.0
12252,40.0
12253,42.0
12254,28.0
12255,33.0
12256,32.0
12257,36.0
12258,37.0
12259,40.0
12260,42.0
12261,28.0
12262,32.0
12263,32.0
12264,37.0
12265,36.0
12266,41.0
12267,42.0
12268,30.0
12269,32.0
12270,32.0
12271,55.0
12272,55.0
12273,54.0
12274,60.0
12275,38.0
12276,46.0
12277,47.0
12278,52.0
12279,52.0
12280,52.0
12281,56.0
12282,38.0
12283,44.0
12284,47.0
12285,52.0
12286,52.0
12287,52.0
12288,54.0
12289,39.0
12290,44.0
12291,46.0
12292,52.0
12293,51.0
12294,53.0
12295,56.0
12296,39.0
12297,46.0
12298,46.0
12299,33.0
12300,33.0
12301,39.0
12302,44.0
12303,35.0
12304,37.0
12305,34.0
12306,35.0
12307,35.0
12308,42.0
12309,45.0
12310,36.0
12311,35.0
12312,34.0
12313,35.0
12314,33.0
12315,42.0
12316,44.0
12317,35.0
12318,34.0
12319,31.0
12320,35.0
12321,35.0
12322,42.0
12323,46.0
12324,33.0
12325,34.0
12326,32.0
12327,35.0
12328,38.0
12329,41.0
12330,55.0
12331,60.0
12332,60.0
12333,63.0
12334,67.0
12335,67.0
12336,75.0
12337,51.0
12338,58.0
12339,58.0
12340,62.0
12341,65.0
12342,67.0
12343,75.0
12344,51.0
12345,57.0
12346,58.0
12347,62.0
12348,65.0
12349,69.0
12350,73.0
12351,51.0
12352,57.0
12353,58.0
12354,63.0
12355,65.0
12356,70.0
12357,76.0
12358,51.0
12359,58.0
12360,58.0
12361,99.0
12362,102.0
12363,103.0
12364,111.0
12365,74.0
12366,87.0
12367,90.0
12368,94.0
12369,95.0
12370,101.0
12371,109.0
12372,76.0
12373,86.0
12374,90.0
12375,94.0
12376,93.0
12377,101.0
12378,106.0
12379,79.0
12380,89.0
12381,88.0
12382,97.0
12383,93.0
12384,103.0
12385,108.0
12386,79.0
12387,90.0
12388,88.0
12389,58.0
12390,63.0
12391,64.0
12392,74.0
12393,59.0
12394,59.0
12395,55.0
12396,62.0
12397,63.0
12398,68.0
12399,76.0
12400,60.0
12401,57.0
12402,55.0
12403,62.0
12404,64.0
12405,69.0
12406,76.0
12407,57.0
12408,58.0
12409,54.0
12410,64.0
12411,64.0
12412,66.0
12413,77.0
12414,54.0
12415,56.0
12416,54.0
12417,64.0
12418,63.0
12419,65.0
12420,45.0
12421,53.0
12422,50.0
12423,56.0
12424,59.0
12425,60.0
12426,64.0
12427,44.0
12428,51.0
12429,51.0
12430,56.0
12431,57.0
12432,58.0
12433,63.0
12434,44.0
12435,51.0
12436,51.0
12437,56.0
12438,56.0
12439,60.0
12440,63.0
12441,44.0
12442,50.0
12443,50.0
12444,57.0
12445,55.0
12446,61.0
12447,63.0
12448,45.0
12449,51.0
12450,50.0
12451,84.0
12452,86.0
12453,88.0
12454,95.0
12455,58.0
12456,72.0
12457,71.0
12458,81.0
12459,83.0
12460,85.0
12461,93.0
12462,60.0
12463,70.0
12464,72.0
12465,81.0
12466,82.0
12467,87.0
12468,89.0
12469,61.0
12470,72.0
12471,72.0
12472,81.0
12473,82.0
12474,89.0
12475,90.0
12476,61.0
12477,72.0
12478,71.0
12479,46.0
12480,48.0
12481,53.0
12482,62.0
12483,51.0
12484,54.0
12485,49.0
12486,50.0
12487,50.0
12488,56.0
12489,61.0
12490,51.0
12491,53.0
12492,48.0
12493,52.0
12494,50.0
12495,54.0
12496,60.0
12497,51.0
12498,54.0
12499,48.0
12500,53.0
12501,51.0
12502,54.0
12503,62.0
12504,49.0
12505,52.0
12506,49.0
12507,53.0
12508,50.0
12509,53.0
12510,49.0
12511,57.0
12512,54.0
12513,60.0
12514,62.0
12515,64.0
12516,70.0
12517,47.0
12518,55.0
12519,53.0
12520,61.0
12521,62.0
12522,65.0
12523,69.0
12524,47.0
12525,54.0
12526,54.0
12527,59.0
12528,62.0
12529,64.0
12530,69.0
12531,49.0
12532,53.0
12533,53.0
12534,61.0
12535,62.0
12536,65.0
12537,70.0
12538,49.0
12539,53.0
12540,52.0
12541,90.0
12542,91.0
12543,92.0
12544,100.0
12545,69.0
12546,78.0
12547,78.0
12548,87.0
12549,88.0
12550,89.0
12551,98.0
12552,69.0
12553,77.0
12554,77.0
12555,88.0
12556,85.0
12557,91.0
12558,94.0
12559,69.0
12560,77.0
12561,77.0
12562,88.0
12563,83.0
12564,92.0
12565,96.0
12566,68.0
12567,78.0
12568,76.0
12569,51.0
12570,57.0
12571,60.0
12572,71.0
12573,53.0
12574,57.0
12575,53.0
12576,56.0
12577,60.0
12578,65.0
12579,72.0
12580,55.0
12581,57.0
12582,53.0
12583,57.0
12584,61.0
12585,65.0
12586,70.0
12587,53.0
12588,57.0
12589,53.0
12590,58.0
12591,62.0
12592,65.0
12593,71.0
12594,51.0
12595,56.0
12596,52.0
12597,58.0
12598,61.0
